-1.01,-0.57
1.46,-0.57
1.46,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-1.12333 -0.131591 0.0380402 0.3 -nan 1.03323 -0.438409 -100
-1.12269 -0.133393 0.0382703 0.3 -nan 1.03429 -0.436607 -100
-1.12135 -0.13744 0.0853045 0.3 -nan 1.03971 -0.43256 -85.3757
-1.11981 -0.139143 0.0458808 0.3 -nan 1.0258 -0.430857 -100
-1.1196 -0.141399 0.0453248 0.3 -nan 1.04101 -0.428601 -100
-1.11881 -0.143291 0.0409333 0.3 -nan 1.04192 -0.426709 -100
-1.11667 -0.147063 0.0869088 0.3 -nan 1.03157 -0.422937 -85.4221
-1.11659 -0.149245 0.0436508 0.3 -nan 1.04705 -0.420755 -100
-1.11529 -0.150933 0.0426191 0.3 -nan 1.03475 -0.419067 -100
-1.11466 -0.152856 0.0404443 0.3 -nan 1.0354 -0.417144 -100
-1.11455 -0.155056 0.0440885 0.3 -nan 1.05019 -0.414944 -100
-1.11332 -0.158596 0.0749465 0.3 -nan 1.05288 -0.411404 -85.7161
-1.11276 -0.160289 0.0356941 0.3 -nan 1.05412 -0.409711 -100
-1.11231 -0.16197 0.034798 0.3 -nan 1.05516 -0.40803 -100
-1.11123 -0.163228 0.0331178 0.3 -nan 1.04161 -0.406772 -100
-1.11084 -0.16674 0.0706772 0.3 -nan 1.05745 -0.40326 -86.2546
-1.1099 -0.168933 0.0477304 0.3 -nan 1.05858 -0.401067 -99.9398
-1.10928 -0.170886 0.0409417 0.3 -nan 1.05963 -0.399114 -100
-1.10872 -0.172739 0.0387196 0.3 -nan 1.06117 -0.397261 -100
-1.10713 -0.17671 0.0855775 0.3 -nan 1.05107 -0.39329 -77.5315
-1.10696 -0.179567 0.0571902 0.3 -nan 1.06757 -0.390433 -90.807
-1.10631 -0.182072 0.0517897 0.3 -nan 1.06906 -0.387928 -93.6605
-1.1051 -0.183696 0.0405063 0.3 -nan 1.05649 -0.386304 -100
-1.10365 -0.187551 0.0823181 0.3 -nan 1.0544 -0.382449 -77.2558
-1.10315 -0.189438 0.0390519 0.3 -nan 1.05595 -0.380562 -100
-1.10272 -0.191721 0.0465197 0.3 -nan 1.05899 -0.378279 -98.8439
-1.10268 -0.194049 0.04644 0.3 -nan 1.07267 -0.375951 -95.2331
-1.10139 -0.198463 0.092152 0.3 -nan 1.07751 -0.371537 -63.4924
-1.10002 -0.200503 0.0491181 0.3 -nan 1.06701 -0.369497 -94.3219
-1.09921 -0.20242 0.0416468 0.3 -nan 1.06805 -0.36758 -98.966
-1.09878 -0.204705 0.0465308 0.3 -nan 1.07906 -0.365295 -92.6486
-1.09714 -0.208915 0.0903593 0.3 -nan 1.07206 -0.361085 -64.3484
-1.09633 -0.21137 0.051715 0.3 -nan 1.07309 -0.35863 -89.9717
-1.09558 -0.213888 0.0524886 0.3 -nan 1.07666 -0.356112 -88.2724
-1.09486 -0.216202 0.048525 0.3 -nan 1.07825 -0.353798 -90.4159
-1.09397 -0.221494 0.107323 0.3 -nan 1.0928 -0.348506 -45.4973
-1.09257 -0.223957 0.0566469 0.3 -nan 1.08583 -0.346043 -81.9049
-1.09175 -0.226581 0.0549745 0.3 -nan 1.0874 -0.343419 -82.4028
-1.09066 -0.231101 0.0921868 0.3 -nan 1.09204 -0.338899 -54.1029
